search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20141231&after=priority:20100101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9231945-B2,Personal digital identity device with motion sensor ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty, Donald Allen Bloodworth",2013-03-15,2013-03-15,2016-01-05,2016-01-05,https://patents.google.com/patent/US9231945B2/en,https://patentimages.storage.googleapis.com/e5/48/79/4bf02600f16017/US09231945-20160105-D00000.png
CN-101945114-B,Identity authentication method based on fuzzy vault and digital certificate ,"西安电子科技大学, 武汉理工大学","裴庆祺, 李芬, 刘泉, 庞辽军, 江雪梅, 谢敏, 刘阳, 李红宁, 齐跃",2010-09-20,2010-09-20,2013-06-12,2013-06-12,https://patents.google.com/patent/CN101945114B/en,https://patentimages.storage.googleapis.com/f7/e4/97/0798bd29b0aec6/HSA00000280525500021.png
CN-103560889-B,Precision identity authentication method between X509 digital certificate and certificate application ,江苏先安科技有限公司,"王杰勋, 李业兵, 庄昱垚",2013-11-05,2013-11-05,2017-01-18,2017-01-18,https://patents.google.com/patent/CN103560889B/en,
CN-103593631-A,Mobile network digital identity recognition system utilizing NFC (near field communication) technology ,北京兆信信息技术股份有限公司,程远,2013-10-09,2013-10-09,2014-02-19,,https://patents.google.com/patent/CN103593631A/en,https://patentimages.storage.googleapis.com/70/f2/ef/ffc43efb90ff2e/HDA0000392804950000011.png
US-2015317468-A1,Configurable personal digital identity device with authentication using image received over radio link ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2015-06-17,2015-11-05,,https://patents.google.com/patent/US20150317468A1/en,https://patentimages.storage.googleapis.com/16/ec/d0/1d9126667599db/US20150317468A1-20151105-D00000.png
CN-103312675-A,Attribute-oriented protection digital identity service method and system thereof ,中国科学院软件研究所,"朱玉涛, 张立武, 武传坤",2012-03-13,2012-03-13,2013-09-18,,https://patents.google.com/patent/CN103312675A/en,https://patentimages.storage.googleapis.com/5f/4f/29/c43efff409c91c/HDA0000143087330000011.png
US-9781598-B2,Personal digital identity device with fingerprint sensor responsive to user interaction ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty, Donald Allen Bloodworth",2013-03-15,2013-03-15,2017-10-03,2017-10-03,https://patents.google.com/patent/US9781598B2/en,https://patentimages.storage.googleapis.com/c8/f8/7a/e18bcc4247d3a0/US09781598-20171003-D00000.png
US-9143938-B2,Personal digital identity device responsive to user interaction ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2015-09-22,2015-09-22,https://patents.google.com/patent/US9143938B2/en,https://patentimages.storage.googleapis.com/ce/69/2d/fecca943b91267/US09143938-20150922-D00000.png
US-2014266605-A1,Personal digital identity device with microphone responsive to user interaction ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140266605A1/en,https://patentimages.storage.googleapis.com/97/71/6e/6833ad24b05849/US20140266605A1-20140918-D00000.png
US-2014270174-A1,Personal digital identity device responsive to user interaction with user authentication factor captured in mobile device ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140270174A1/en,https://patentimages.storage.googleapis.com/b6/99/e1/4d38e09f63135e/US20140270174A1-20140918-D00000.png
CN-104009849-A,Generation and verification method for visual digital identity of article ,"苏盛辉, 郑建华, 吕述望","苏盛辉, 郑建华, 吕述望",2014-06-10,2014-06-10,2014-08-27,,https://patents.google.com/patent/CN104009849A/en,
US-2014270175-A1,Personal digital identity device with imager ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140270175A1/en,https://patentimages.storage.googleapis.com/24/78/cf/e07d43109af1c7/US20140270175A1-20140918-D00000.png
US-2014266603-A1,Personal digital identity device with imager responsive to user interaction ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140266603A1/en,https://patentimages.storage.googleapis.com/5a/df/72/3f1a6ff59b675f/US20140266603A1-20140918-D00000.png
WO-2015135744-A1,"Id provider computer system, id token, and method for confirming a digital identity ",Bundesdruckerei Gmbh,"Ivonne SCHERFENBERG, Martin Schröder",2014-03-14,2015-02-24,2015-09-17,,https://patents.google.com/patent/WO2015135744A1/en,
CN-203422755-U,Magnetic core material digital identity card device ,北京四方继保自动化股份有限公司,"苏亮, 马凯宁, 丁福利",2013-08-05,2013-08-05,2014-02-05,2014-02-05,https://patents.google.com/patent/CN203422755U/en,https://patentimages.storage.googleapis.com/39/6a/33/4fa1ac4e1fa7d1/HDA00003618261500011.png
US-2016019544-A1,Systems and methods for augmenting transactions using digital identity and relationship maps ,"MapMyld, Inc.","Kush Santosh, Fakhruddin Chopdawala",2014-07-16,2015-07-16,2016-01-21,,https://patents.google.com/patent/US20160019544A1/en,https://patentimages.storage.googleapis.com/01/fc/ab/6da9c0209d234d/US20160019544A1-20160121-D00000.png
US-2014266602-A1,Configurable personal digital identity device with fingerprint sensor responsive to user interaction ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty, Donald Allen Bloodworth",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140266602A1/en,https://patentimages.storage.googleapis.com/a5/79/b1/1a155f7b5e847c/US20140266602A1-20140918-D00000.png
US-2014266606-A1,Configurable personal digital identity device with microphone responsive to user interaction ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140266606A1/en,https://patentimages.storage.googleapis.com/a1/a0/87/89bf4fc2512827/US20140266606A1-20140918-D00000.png
US-2014273960-A1,Personal digital identity device with user authentication factor captured in mobile device ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140273960A1/en,https://patentimages.storage.googleapis.com/bf/6d/2a/1cfe8dce1b737b/US20140273960A1-20140918-D00000.png
CN-102769606-A,Gene certificate-based network digital identity authentication method ,中原工学院,"孙飞显, 靳晓婷",2011-12-27,2011-12-27,2012-11-07,,https://patents.google.com/patent/CN102769606A/en,https://patentimages.storage.googleapis.com/5e/01/29/abfc16882d6aaa/111227112226.png
US-2014273959-A1,Personal digital identity device ,"Tyfone, Inc.","Siva G. Narendra, Prabhakar Tadepalli, Saurav Chakraborty",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140273959A1/en,https://patentimages.storage.googleapis.com/00/cb/06/bb848bd9237b24/US20140273959A1-20140918-D00000.png
CN-102932153-A,Digital identity method on basis of lightweight signature technology ,"苏盛辉, 殷新春, 吕述望","苏盛辉, 殷新春, 吕述望",2012-11-20,2012-11-20,2013-02-13,,https://patents.google.com/patent/CN102932153A/en,
AU-2012903231-A0,A method and process for collecting personal details and biometric data of people for a digital identity management system. ,Nowww.Us Pty Ltd,Mark Anson,,2012-07-30,2012-08-09,,https://patents.google.com/patent/AU2012903231A0/en,
FR-2967798-A1,"Device for digitizing identification inputs and identification forms for subscribing to e.g. mobile services, has terminal with digital fingerprinting mechanism and reader to read bar code on identity and subscriber identity module cards ",Ixentive Consulting Group,Julien Alami,2010-11-19,2010-11-19,2012-05-25,,https://patents.google.com/patent/FR2967798A1/en,
AU-2012903236-A0,A system for providing authentication and authorisation for a person to perform specific tasks by a digital identity management system. ,Nowww.Us Pty Ltd,Mark Anson,,2012-07-30,2012-08-09,,https://patents.google.com/patent/AU2012903236A0/en,
CN-202150042-U,Integrated product digital identity acquisition control box and system thereof ,北京兆信信息技术股份有限公司,"周晓明, 刘智渊, 李多繁, 程远",2011-07-08,2011-07-08,2012-02-22,2012-02-22,https://patents.google.com/patent/CN202150042U/en,https://patentimages.storage.googleapis.com/91/ca/65/0cbaadcbb3b70a/HSA00000533952900011.png
FR-2981816-B1,DIGITAL IDENTITY MANAGEMENT SYSTEM ,"Radiotelephone Sfr, Ecole Nationale Superieure D Ingenieurs De Caen","Kourosh Teimoorzadeh, Johann Vincent, Jean-Philippe Wary, Jean-Claude Pailles, Christophe Rosenberger",2011-10-20,2011-10-20,2014-06-06,2014-06-06,https://patents.google.com/patent/FR2981816B1/en,
AU-2012903225-A0,Portability of digital identities and account details in a global digital identity management system ,Nowww.Us Pty Ltd,Mark Anson,,2012-07-28,2012-08-09,,https://patents.google.com/patent/AU2012903225A0/en,
BR-102013031192-A2,development of chromatographic modality based on oxidative digital identity of organic compounds ,Fundação Universidade Estadual De Maringá,"Claudio Celestino De Oliveira, Janksyn Bertozzi, Vanessa Kienen",2013-12-04,2013-12-04,2015-11-03,,https://patents.google.com/patent/BR102013031192A2/en,
CN-104124558-A,Digital identity type RJ45 data wire jumper ,江苏东强股份有限公司,"王子纯, 吴荣美, 陈彩云, 唐秀芹, 徐亚东",2013-04-23,2013-04-23,2014-10-29,,https://patents.google.com/patent/CN104124558A/en,
FR-2957430-B1,DEVICE FOR AUTOMATICALLY SELECTING DIGITAL IDENTITY PHOTOS DESIGNED IN A SUSTAINABLE DEVELOPMENT OPTICAL AND ACCESSIBILITY FOR PEOPLE WITH DISABILITIES ,Alexandre Adjiman,Alexandre Adjiman,2010-03-10,2010-03-10,2012-08-17,2012-08-17,https://patents.google.com/patent/FR2957430B1/en,
GB-201411295-D0,"Identity document digital image correction method, system and computer program ",Idscan Biometrics Ltd,,2014-06-25,2014-06-25,2014-08-06,,https://patents.google.com/patent/GB201411295D0/en,
US-2017149560-A1,Digital blockchain authentication ,Netspective Communications Llc,Shahid N. Shah,2012-02-02,2017-02-08,2017-05-25,,https://patents.google.com/patent/US20170149560A1/en,https://patentimages.storage.googleapis.com/68/95/ef/e958ed77a7e124/US20170149560A1-20170525-D00000.png
EP-3036675-B1,Method for identity management ,IDEMIA Identity & Security USA LLC,"Margaret BOUSE, Stephen MIU",2013-08-23,2014-08-22,2021-03-10,2021-03-10,https://patents.google.com/patent/EP3036675B1/en,https://patentimages.storage.googleapis.com/7a/11/b9/65413eb8f3cec7/imgf0001.png
US-10108794-B2,System and method for identity management ,"Morphotrust Usa, Llc",Margaret Bouse,2013-08-23,2016-11-18,2018-10-23,2018-10-23,https://patents.google.com/patent/US10108794B2/en,https://patentimages.storage.googleapis.com/2d/94/ac/8e8bb742b08641/US10108794-20181023-D00000.png
US-9900309-B2,Methods for using digital seals for non-repudiation of attestations ,Kalman Csaba Toth,Kalman Csaba Toth,2013-10-01,2017-04-26,2018-02-20,2018-02-20,https://patents.google.com/patent/US9900309B2/en,https://patentimages.storage.googleapis.com/cd/a7/2f/35676a28a4b994/US09900309-20180220-D00000.png
US-2018173871-A1,Systems and Methods for Registering and Acquiring E-Credentials using Proof-of-Existence and Digital Seals ,Kalman Csaba Toth,Kalman Csaba Toth,2014-10-01,2018-02-18,2018-06-21,,https://patents.google.com/patent/US20180173871A1/en,https://patentimages.storage.googleapis.com/3e/f7/5d/37f4772ca618b2/US20180173871A1-20180621-D00000.png
US-2018068111-A1,Method and system for interoperable identity and interoperable credentials ,"Drfirst.Com, Inc.","James F. Chen, Chen Qian, Zilong Tang",2014-08-28,2017-11-08,2018-03-08,,https://patents.google.com/patent/US20180068111A1/en,https://patentimages.storage.googleapis.com/2d/c9/65/ece1dfa0505f44/US20180068111A1-20180308-D00000.png
US-8505085-B2,Flexible authentication for online services with unreliable identity providers ,Microsoft Corporation,"Angus P. D. Logan, Mark Ryland, Ariel Gordon, Vittorio Bertocci",2011-04-08,2011-04-08,2013-08-06,2013-08-06,https://patents.google.com/patent/US8505085B2/en,https://patentimages.storage.googleapis.com/e3/aa/76/5c4eae7043e07e/US08505085-20130806-D00000.png
US-8379941-B2,Systems and methods for person's verification using portrait photographs taken by a verifier-controlled digital camera ,"Go Daddy Operating Company, LLC","James M. Bladel, Yong Lee, Noah D. Plumb, Wayne Thayer",2010-11-04,2011-02-01,2013-02-19,2013-02-19,https://patents.google.com/patent/US8379941B2/en,https://patentimages.storage.googleapis.com/7c/76/1f/1c2b1f6208ddf3/US08379941-20130219-D00000.png
US-2020145399-A1,System and Method for Identity Management ,"Morphotrust Usa, Llc",Stephen Miu,2013-08-23,2019-10-30,2020-05-07,,https://patents.google.com/patent/US20200145399A1/en,https://patentimages.storage.googleapis.com/a2/cc/d8/052f2d7c2471e8/US20200145399A1-20200507-D00000.png
US-2017140145-A1,Computer-controlled physically distributed collaborative asynchronous digital transactions ,Netspective Communications Llc,Shahid N. Shah,2012-05-14,2017-01-29,2017-05-18,,https://patents.google.com/patent/US20170140145A1/en,https://patentimages.storage.googleapis.com/87/2f/63/d97cbfd51543af/US20170140145A1-20170518-D00000.png
US-2017161750-A1,"Identity Authentication Method, Terminal Device And System ",Tencent Technology (Shenzhen) Company Limited,"Longyang YAO, Zhangqun FAN, Wen Ouyang, Runqian ZHAO",2014-08-26,2017-02-13,2017-06-08,,https://patents.google.com/patent/US20170161750A1/en,https://patentimages.storage.googleapis.com/f2/0e/0d/8177f8a090cf6d/US20170161750A1-20170608-D00000.png
CN-104200746-B,A kind of glass or the false proof preparation method for reviewing mark of ceramic ,成都天钥科技有限公司,陈雨霖,2013-08-27,2014-08-26,2017-06-27,2017-06-27,https://patents.google.com/patent/CN104200746B/en,
US-9710808-B2,Direct digital cash system and method ,Igor V. SLEPININ,Igor V. SLEPININ,2013-09-16,2014-09-08,2017-07-18,2017-07-18,https://patents.google.com/patent/US9710808B2/en,https://patentimages.storage.googleapis.com/f8/5c/cd/95bd6a79bb41fe/US09710808-20170718-D00000.png
US-2021234767-A1,Vehicle middleware ,Autoconnect Holdings Llc,"Christopher P. Ricci, Douglas W. Swartz",2011-11-16,2021-04-16,2021-07-29,,https://patents.google.com/patent/US20210234767A1/en,https://patentimages.storage.googleapis.com/d2/df/32/fa086a7b5ef9a0/US20210234767A1-20210729-D00000.png
CN-103310142-B,Based on the human-computer fusion safety certifying method of wearable device ,复旦大学,"韩伟力, 雷畅",2013-05-22,2013-05-22,2015-10-07,2015-10-07,https://patents.google.com/patent/CN103310142B/en,
US-10248968-B2,System to deliver content to internet-connected devices that have shared a server internet protocol address ,"Drawbridge, Inc.","Kamakshi Sivaramakrishnan, Devin Guan, Tin H. Kyaw, Jerry Ye, Ravi Menon, Yang Yu",2012-05-10,2016-01-11,2019-04-02,2019-04-02,https://patents.google.com/patent/US10248968B2/en,https://patentimages.storage.googleapis.com/fb/32/ac/e5cd0352b55979/US10248968-20190402-D00000.png
US-10678939-B2,Digital identification enrollment ,"Morphotrust Usa, Llc","Robert Andrew Eckel, A. David Kelts",2014-12-10,2018-07-23,2020-06-09,2020-06-09,https://patents.google.com/patent/US10678939B2/en,https://patentimages.storage.googleapis.com/5b/d0/66/034459f34d0117/US10678939-20200609-D00000.png
US-9215223-B2,Methods and systems for secure identity management ,OneID Inc.,Steven Todd Kirsch,2012-01-18,2013-01-18,2015-12-15,2015-12-15,https://patents.google.com/patent/US9215223B2/en,https://patentimages.storage.googleapis.com/22/bb/3e/aac235a7b17178/US09215223-20151215-D00000.png
CN-102984127-B,User-centered mobile internet identity managing and identifying method ,武汉大学,"王鹃, 谢旭晖, 周斯珺, 宋蕊霞, 杨明, 何琪, 蒋万伟, 余茗婧, 唐西铭, 王勇",2012-11-05,2012-11-05,2015-06-03,2015-06-03,https://patents.google.com/patent/CN102984127B/en,
US-2017277873-A1,Characterizing user behavior via intelligent identity analytics ,"PEGRight, Inc.","Paul Dennis Bailor, Eric Louis Uythoven",2014-04-29,2017-06-09,2017-09-28,,https://patents.google.com/patent/US20170277873A1/en,https://patentimages.storage.googleapis.com/8c/98/0d/9cae524e5ebe11/US20170277873A1-20170928-D00000.png
US-10320807-B2,Systems and methods relating to the authenticity and verification of photographic identity documents ,Sal Khan,Sal Khan,2014-02-25,2015-02-25,2019-06-11,2019-06-11,https://patents.google.com/patent/US10320807B2/en,https://patentimages.storage.googleapis.com/ca/06/66/82ef8867922b47/US10320807-20190611-D00000.png
KR-101684753-B1,Method and apparatus for trusted federated identity ,"인터디지탈 패튼 홀딩스, 인크","인혁 차, 안드레아스 슈미트, 안드레아스 라이허, 요겐드라 씨 샤, 루이스 제이 구치오네, 돌로레스 에프 하우리",2010-02-09,2011-02-09,2016-12-08,2016-12-08,https://patents.google.com/patent/KR101684753B1/en,https://patentimages.storage.googleapis.com/4f/12/6e/b5c8a17a6d611c/112014075327812-pat00053.png
US-10270725-B2,Real life to digital life event correlation ,International Business Machines Corporation,"Rhonda L. Childress, Manvendra Gupta, Stewart Hyman",2013-08-08,2018-01-08,2019-04-23,2019-04-23,https://patents.google.com/patent/US10270725B2/en,https://patentimages.storage.googleapis.com/86/f3/74/77ff43a54aebd3/US10270725-20190423-D00000.png
US-9521291-B2,Feature-based watermark localization in digital capture systems ,Digimarc Corporation,"Vojtech Holub, Tomas Filler",2013-07-19,2014-07-16,2016-12-13,2016-12-13,https://patents.google.com/patent/US9521291B2/en,https://patentimages.storage.googleapis.com/86/46/30/18a03127004a85/US09521291-20161213-D00000.png
US-9954857-B2,Digital charms system and method ,Intel Corporation,"Rachel Hinman, Aleksander Magi, Glen J. Anderson, Ana Rosario, Ryan Scott Brotman, Cory J. Booth, Giuseppe Raffa, Jamie Sherman, Philip A. Muse, Jonathan J. Huang, Deepak Vembar",2013-12-19,2013-12-19,2018-04-24,2018-04-24,https://patents.google.com/patent/US9954857B2/en,https://patentimages.storage.googleapis.com/21/5c/e8/495afa9cb33ced/US09954857-20180424-D00000.png
CN-104270338-B,Method and its system that a kind of electronic identity registration and certification are logged in ,刘文印,"刘文印, 邱彼特",2014-09-01,2014-09-01,2017-08-25,2017-08-25,https://patents.google.com/patent/CN104270338B/en,
CN-102404116-B,Additional Verification factor is tied to the encryption device of multiple identity ,微软技术许可有限责任公司,"C·H·威滕伯格, C·帕吉恩, R·U·马拉维拉希奇",2010-09-30,2011-09-29,2015-11-25,2015-11-25,https://patents.google.com/patent/CN102404116B/en,
US-2018183610-A1,Secure communication of iot devices for vehicles ,"T-Central, Inc.","David W. Kravitz, Donald Houston Graham, III, Josselyn L. Boudett, Russell S. Dietz, Kent William Stacy",2010-04-30,2018-02-06,2018-06-28,,https://patents.google.com/patent/US20180183610A1/en,https://patentimages.storage.googleapis.com/76/ee/0b/3cb59b7844aa59/US20180183610A1-20180628-D00000.png
US-2017279620-A1,System and method for internet of things (iot) security and management ,"T-Central, Inc.","David W. Kravitz, Donald Houston Graham, III, Josselyn L. Boudett, Russell S. Dietz",2010-04-30,2017-06-13,2017-09-28,,https://patents.google.com/patent/US20170279620A1/en,https://patentimages.storage.googleapis.com/3e/68/78/f7cdbc11141ca8/US20170279620A1-20170928-D00000.png
US-9577830-B2,Multi-tenant discovery and claiming of distributed storage nodes over an insecure network ,"SwiftStack, Inc.","Darrell Bishop, Samuel MERRITT, Joseph ARNOLD",2014-05-16,2015-05-12,2017-02-21,2017-02-21,https://patents.google.com/patent/US9577830B2/en,https://patentimages.storage.googleapis.com/6f/b7/d7/981f27f4b6dd23/US09577830-20170221-D00000.png
US-9716595-B1,System and method for internet of things (IOT) security and management ,"T-Central, Inc.","David W. Kravitz, Donald Houston Graham, III, Josselyn L. Boudett, Russell S. Dietz",2010-04-30,2017-03-24,2017-07-25,2017-07-25,https://patents.google.com/patent/US9716595B1/en,https://patentimages.storage.googleapis.com/1e/29/56/74e28619ecdce6/US09716595-20170725-D00000.png
US-9282085-B2,System and method for digital user authentication ,"Duo Security, Inc.","Jon Oberheide, Douglas Song, Adam Goodman",2010-12-20,2011-12-20,2016-03-08,2016-03-08,https://patents.google.com/patent/US9282085B2/en,https://patentimages.storage.googleapis.com/66/a1/e6/0671b2a78b371e/US09282085-20160308-D00000.png
US-10498715-B2,Protecting user identity by sharing a secret between personal IoT devices ,"Mcafee, Llc","Oleg POGORELIK, Alex Nayshtut, Igor Muttik, Justin Lipman",2014-11-21,2017-08-21,2019-12-03,2019-12-03,https://patents.google.com/patent/US10498715B2/en,https://patentimages.storage.googleapis.com/40/72/48/9ef7d9b9b8662d/US10498715-20191203-D00000.png
US-10348715-B2,"Computer-implemented systems and methods of device based, internet-centric, authentication ","Probaris Technologies, Inc.","Brian G. Ross, Benjamin P. Hollin, Charles J. Durkin, Harry D. Anuszewski, Joseph A. Fischetti",2014-11-07,2017-10-06,2019-07-09,2019-07-09,https://patents.google.com/patent/US10348715B2/en,https://patentimages.storage.googleapis.com/91/a2/dd/1c66922f4126ba/US10348715-20190709-D00000.png
US-2017134350-A1,System and Method to Enable PKI- and PMI- Based Distributed Locking of Content and Distributed Unlocking of Protected Content and/or Scoring of Users and/or Scoring of End-Entity Access Means - Added ,"T-Central, Inc.","David W. Kravitz, Donald Houston Graham, III, Josselyn L. Boudett, Russell S. Dietz",2010-04-30,2016-09-19,2017-05-11,,https://patents.google.com/patent/US20170134350A1/en,https://patentimages.storage.googleapis.com/5d/28/6d/c24109e2f20fd2/US20170134350A1-20170511-D00000.png
US-9192028-B2,Systems and methods for self commissioning and locating lighting system ,Cooper Technologies Company,"Kenneth Walma, James Moan",2013-03-15,2014-03-17,2015-11-17,2015-11-17,https://patents.google.com/patent/US9192028B2/en,https://patentimages.storage.googleapis.com/bd/0a/31/58705a31771c2b/US09192028-20151117-D00000.png
US-8812851-B2,Method for reading an attribute from an ID token ,Bundesdruckerei Gmbh,"Carsten Schwarz, Günter Koch",2010-04-22,2011-04-20,2014-08-19,2014-08-19,https://patents.google.com/patent/US8812851B2/en,https://patentimages.storage.googleapis.com/9f/7d/49/2e5a96946731ec/US08812851-20140819-D00000.png
US-2022058655-A1,Authentication system ,"Traitware, Inc.","Herbert W. Spencer, Christopher M. Canfield, Vince Conroy",2013-05-08,2021-05-03,2022-02-24,,https://patents.google.com/patent/US20220058655A1/en,https://patentimages.storage.googleapis.com/3b/32/57/1766b3967ab468/US20220058655A1-20220224-D00000.png
US-9578035-B2,System and method to use a cloud-based platform supported by an API to authenticate remote users and to provide PKI- and PMI-based distributed locking of content and distributed unlocking of protected content ,"T-Central, Inc.","David W. Kravitz, Donald Houston Graham, III, Josselyn L. Boudett, Russell S. Dietz",2010-04-30,2016-05-13,2017-02-21,2017-02-21,https://patents.google.com/patent/US9578035B2/en,https://patentimages.storage.googleapis.com/0e/99/fe/fff12fff9d9513/US09578035-20170221-D00000.png
US-10904261-B2,Intelligent personal information management system ,Dele Atanda,Dele Atanda,2014-10-23,2015-11-05,2021-01-26,2021-01-26,https://patents.google.com/patent/US10904261B2/en,https://patentimages.storage.googleapis.com/79/65/15/ad8ea1c7058ac2/US10904261-20210126-D00000.png
US-2021274233-A1,Authenticated content discovery ,"Microsoft Technology Licensing, Llc",John C. Simmons,2010-10-05,2021-05-17,2021-09-02,,https://patents.google.com/patent/US20210274233A1/en,https://patentimages.storage.googleapis.com/19/a5/c9/01843c8c5459ba/US20210274233A1-20210902-D00000.png
CN-105141650-B,SMS agency ,苹果公司,"N·J·塞科斯塔, P·J·德菲里皮斯, R·加西亚, J·N·伍德",2014-05-30,2015-05-28,2019-01-01,2019-01-01,https://patents.google.com/patent/CN105141650B/en,
US-10235509-B2,Methods and systems for a voice ID verification database and service in social networking and commercial business transactions ,"Staton Techiya, Llc",Steven W. Goldstein,2013-08-22,2014-08-22,2019-03-19,2019-03-19,https://patents.google.com/patent/US10235509B2/en,https://patentimages.storage.googleapis.com/e8/fd/2b/f724aa38346be6/US10235509-20190319-D00000.png
US-2019007390-A1,Encryption and decryption techniques using shuffle function ,Jonetix Corporation,"Paul Ying-Fung Wu, Richard J. Nathan, Harry Leslie Tredennick",2014-08-27,2018-06-08,2019-01-03,,https://patents.google.com/patent/US20190007390A1/en,https://patentimages.storage.googleapis.com/eb/0f/01/66761a0e92b6e7/US20190007390A1-20190103-D00000.png
