search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20231231&after=priority:19000101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
DE-102008013079-A1,"Digital identity managing method for accepting digital identity of user, involves providing digital identity and acceptance token to party to request validation of self-asserted claim by party based on acceptance token ","Symantec Corp., Cupertino","Sourabh Fremont Satish, Brian San Carlos Hernacki",2007-03-28,2008-03-07,2008-11-13,,https://patents.google.com/patent/DE102008013079A1/en,
CN-216211069-U,Digital identity card recognition device and security check equipment ,广东天波信息技术股份有限公司,韦海金,2021-10-13,2021-10-13,2022-04-05,2022-04-05,https://patents.google.com/patent/CN216211069U/en,https://patentimages.storage.googleapis.com/25/8a/63/3da9116a8e8373/HDA0003301675770000011.png
AU-2021901829-A0,"A software ecosystem to verify, manage and share digital identity and personal attributes ",Technology Leads Pty. Ltd.,Mahdi Karimipour,,2021-06-18,2021-07-08,,https://patents.google.com/patent/AU2021901829A0/en,
WO-2020123708-A1,Digital identity social graph ,block.one,"Daniel J. Larimer, Richard B. Whitner, Thomas C. Hallgren, Todd B. Fleming",2018-12-11,2019-12-11,2020-06-18,,https://patents.google.com/patent/WO2020123708A1/en,
CN-111865613-A,Block chain-based digital identity management method ,安徽高山科技有限公司,"杨宁波, 杨智",2020-07-28,2020-07-28,2020-10-30,,https://patents.google.com/patent/CN111865613A/en,https://patentimages.storage.googleapis.com/8f/40/6a/a8980c9cb5898d/HDA0002604622480000011.png
EP-4128654-A1,Renewing of digital identity documents ,Thales Dis France Sas,"Michael Webster, Martin David, Thomas Schalldach, Gérald Maunier",2020-04-03,2021-03-29,2023-02-08,,https://patents.google.com/patent/EP4128654A1/en,
CN-113868678-A,Multi-service data interaction method and equipment based on trusted digital identity two-dimensional code ,新大陆（福建）公共服务有限公司,"林龙, 宋云, 李源, 林海堤, 林乐然",2021-09-14,2021-09-14,2021-12-31,,https://patents.google.com/patent/CN113868678A/en,https://patentimages.storage.googleapis.com/0e/28/69/bf457e26164833/HDA0003261786260000011.png
CN-114006740-A,Block chain-based Internet of things equipment digital identity management method and application ,杭州产链数字科技有限公司,"丁天宇, 刘瑞洋",2021-10-26,2021-10-26,2022-02-01,,https://patents.google.com/patent/CN114006740A/en,https://patentimages.storage.googleapis.com/0d/b7/35/0d9cb4f8ad5bca/HDA0003321964510000011.png
CN-218332673-U,"Digital identity card, entity identity card and face recognition intelligent door lock device ",上海若禅信息科技有限公司,刘晖,2022-11-01,2022-11-01,2023-01-17,2023-01-17,https://patents.google.com/patent/CN218332673U/en,https://patentimages.storage.googleapis.com/ce/40/b6/4f4f16d79335e1/HDA0003919998640000011.png
WO-03090115-A1,Digital identity and method of producing same ,Thomas Arnfeldt Andersen,Thomas Arnfeldt Andersen,2002-04-22,2003-04-22,2003-10-30,,https://patents.google.com/patent/WO2003090115A1/en,
CA-3189405-A1,Talking head digital identity authentication ,"Avaworks Incorporated, Roberta Jean Smith, Nicolas Antczak","Roberta Jean Smith, Nicolas Antczak",2022-02-11,2023-02-13,2023-08-11,,https://patents.google.com/patent/CA3189405A1/en,
TW-M642574-U,Digital Identity Verification System for Enterprise Customers ,中國信託商業銀行股份有限公司,"張家銘, 陳凱炫, 孫瑞黛, 蔡宜真, 林美華, 詹承叡, 蕭靖娟, 曾欽達",,2023-03-08,2023-06-11,,https://patents.google.com/patent/TWM642574U/en,https://patentimages.storage.googleapis.com/8a/0f/03/e094037d0f1872/112202000-A0305-03-0001-1.png
CN-113935020-A,Method for data exchange between nodes and establishment of node digital identity ,山东爱城市网信息技术有限公司,"孙长杰, 李照川, 王伟兵, 肖守明",2020-07-14,2020-07-14,2022-01-14,,https://patents.google.com/patent/CN113935020A/en,https://patentimages.storage.googleapis.com/56/75/c8/a575ddf112669f/HDA0002583801050000011.png
GB-201509808-D0,Digital identity system ,Yoti Ltd,,2015-06-05,2015-06-05,2015-07-22,,https://patents.google.com/patent/GB201509808D0/en,
CN-114007218-A,"Authentication method, system, terminal and digital identity authentication functional entity ",中国电信股份有限公司,"郭茂文, 张�荣, 黎艳, 卢燕青",2020-07-28,2020-07-28,2022-02-01,,https://patents.google.com/patent/CN114007218A/en,https://patentimages.storage.googleapis.com/ff/45/fc/0e78bf32501870/HDA0002605636140000011.png
CN-116644398-A,Digital identity execution method and system based on distributed certification ,北京航空航天大学,"朱皞罡, 淦子恒, 暴明坤",2023-05-18,2023-05-18,2023-08-25,,https://patents.google.com/patent/CN116644398A/en,
CN-113742761-A,Digital identity casting method and device ,深圳时空云科技有限公司,林剑,2021-11-04,2021-11-04,2021-12-03,,https://patents.google.com/patent/CN113742761A/en,https://patentimages.storage.googleapis.com/0d/18/ca/72df8cba92fe18/211026163227.png
GB-201714406-D0,Digital identity system ,Yoti Holding Ltd,,2017-09-07,2017-09-07,2017-10-25,,https://patents.google.com/patent/GB201714406D0/en,
CN-112653557-A,"Digital identity processing method and device, electronic equipment and readable storage medium ","北京天融信网络安全技术有限公司, 北京天融信科技有限公司, 北京天融信软件有限公司","杨渝, 王炜, 江军, 陈世武",2020-12-25,2020-12-25,2021-04-13,,https://patents.google.com/patent/CN112653557A/en,https://patentimages.storage.googleapis.com/87/e0/52/2c9a4a1531857f/HDA0002860436250000011.png
TW-201921285-A,"Multi-dimensional barcode identity authentication method and authentication server mechanism that is applicable to a digital certificate device, an inspection device, and an authentication server mechanism in communication with the digital certificate device and the inspection device ",楊建綱,楊建綱,2017-03-29,2017-03-29,2019-06-01,,https://patents.google.com/patent/TW201921285A/en,
FR-2967798-A1,"Device for digitizing identification inputs and identification forms for subscribing to e.g. mobile services, has terminal with digital fingerprinting mechanism and reader to read bar code on identity and subscriber identity module cards ",Ixentive Consulting Group,Julien Alami,2010-11-19,2010-11-19,2012-05-25,,https://patents.google.com/patent/FR2967798A1/en,
CN-114169012-A,Distributed digital identity system based on block chain ,电子科技大学,"孙鹏, 邱曦伟",2021-11-04,2021-11-04,2022-03-11,,https://patents.google.com/patent/CN114169012A/en,https://patentimages.storage.googleapis.com/b6/59/99/b7ac5036830a04/HDA0003336960020000011.png
CN-115146240-A,Digital identity system and method based on celestial body mechanics ,海南水瓶纪元信息科技有限公司,吴涛,2021-03-31,2021-03-31,2022-10-04,,https://patents.google.com/patent/CN115146240A/en,https://patentimages.storage.googleapis.com/78/8c/fa/36555ff8a42715/HDA0003001141790000011.png
WO-9839876-A1,Cryptographic digital identity method ,"Skylight Software, Inc.","Shabbir A. Khan, Saeed A. Rajput, Basit Hussain",1997-03-06,1998-03-05,1998-09-11,,https://patents.google.com/patent/WO1998039876A1/en,
US-2004054913-A1,"System and method for attaching un-forgeable biometric data to digital identity tokens and certificates, and validating the attached biometric data while validating digital identity tokens and certificates ",West Mark Brian,Mark West,2002-02-28,2002-02-28,2004-03-18,,https://patents.google.com/patent/US20040054913A1/en,https://patentimages.storage.googleapis.com/47/a3/4a/c567c87f1ccf8d/US20040054913A1-20040318-D00000.png
CN-114679473-B,Financial account management system and method based on distributed digital identity ,青岛闪收付信息技术有限公司,"刘洪涛, 陈健",2022-03-18,2022-03-18,2022-12-23,2022-12-23,https://patents.google.com/patent/CN114679473B/en,https://patentimages.storage.googleapis.com/79/f6/78/18d292c8b91e3e/HDA0003553906290000011.png
CN-115834162-A,"Distributed digital identity management method, trusted identity chain and user terminal ",中国联合网络通信集团有限公司,"季玲玲, 蒋成, 许翀, 加雄伟, 穆晓君",2022-11-08,2022-11-08,2023-03-21,,https://patents.google.com/patent/CN115834162A/en,https://patentimages.storage.googleapis.com/a2/2d/06/a871f6b0a053f4/HDA0003932292280000011.png
CN-115118438-B,Block chain-based terminal digital identity management method and system ,北京智芯微电子科技有限公司,"唐小飞, 崔炳荣, 王于波, 李德建, 张喆",2022-08-29,2022-08-29,2023-01-20,2023-01-20,https://patents.google.com/patent/CN115118438B/en,https://patentimages.storage.googleapis.com/14/d1/e3/67373944b2942f/220816112509.png
CN-113989082-A,Method for generating digital identity card of expressway service area ,成都中和星元大数据服务有限公司,不公告发明人,2020-07-27,2020-07-27,2022-01-28,,https://patents.google.com/patent/CN113989082A/en,https://patentimages.storage.googleapis.com/03/47/4c/4dd40d8ac668f1/HDA0002603844330000011.png
CN-115603916-A,"Distributed digital identity authentication method, system, computer storage medium and terminal ","杨炜祖（Cn）, 杨炜祖, 李从恺（Cn）, 李从恺","杨炜祖, 李从恺",2022-10-12,2022-10-12,2023-01-13,,https://patents.google.com/patent/CN115603916A/en,https://patentimages.storage.googleapis.com/71/ed/74/a7448e2b42f49f/HDA0003887143650000011.png
CN-112910845-A,"Block chain-based digital identity generation method, equipment and storage medium ",迅鳐成都科技有限公司,"李弋凡, 阮亚芬",2021-01-15,2021-01-15,2021-06-04,,https://patents.google.com/patent/CN112910845A/en,https://patentimages.storage.googleapis.com/38/96/22/3ac7045a3ddcc3/HDA0002900686010000011.png
CN-115495790-A,Personal privacy data management method and system based on distributed digital identity ,上海和数软件有限公司,唐毅,2022-10-09,2022-10-09,2022-12-20,,https://patents.google.com/patent/CN115495790A/en,https://patentimages.storage.googleapis.com/9e/fb/bd/8365d19840e3fa/HDA0003880414990000011.png
CN-113421091-A,Block chain-based digital identity contract implementation method ,中国电子科技网络信息安全有限公司,"安红章, 邱钰超, 白健",2021-06-29,2021-06-29,2021-09-21,,https://patents.google.com/patent/CN113421091A/en,https://patentimages.storage.googleapis.com/e7/1f/a6/c6a58a3636601f/HDA0003138326230000011.png
CN-113627959-B,Method and device for generating digital identity of geographic marking product ,支付宝(杭州)信息技术有限公司,"沈晓东, 许磊, 于镳",2021-09-29,2021-09-29,2022-08-19,2022-08-19,https://patents.google.com/patent/CN113627959B/en,https://patentimages.storage.googleapis.com/77/eb/1f/204c4b02c21172/210924105843.png
CN-210348302-U,Intelligent display terminal of credible education digital identity ,广州童联信息科技有限公司,"刘旭, 刘绪伟",2019-06-14,2019-06-14,2020-04-17,2020-04-17,https://patents.google.com/patent/CN210348302U/en,https://patentimages.storage.googleapis.com/2e/64/76/bc7e57ac36af21/HDA0002095144250000011.png
CN-114726540-A,Vehicle credible digital identity generation method ,芯安微众(上海)微电子技术有限公司,"魏茂坚, 耿炎, 闫楠",2022-04-06,2022-04-06,2022-07-08,,https://patents.google.com/patent/CN114726540A/en,https://patentimages.storage.googleapis.com/7d/80/35/e71607fdca61ba/HDA0003583232070000011.png
IT-201600115265-A1,Process and computer system for the identification and authentication of the digital identity of a subject in possession of a personal telecommunication device. ,Seecod S R L,Massimiliano Zanella,2016-11-15,2016-11-15,2018-05-15,,https://patents.google.com/patent/IT201600115265A1/en,
CN-113132319-A,"Block chain-based digital certificate, identity authentication and block chain certificate issuing system ",鄢华中,鄢华中,2019-12-31,2019-12-31,2021-07-16,,https://patents.google.com/patent/CN113132319A/en,https://patentimages.storage.googleapis.com/22/0b/db/5526464ec810a3/HDA0002351120690000011.png
CN-115278670-A,Internet of vehicles terminal supporting digital identity ,芯安微众(上海)微电子技术有限公司,"王营, 耿炎, 闫楠",2022-06-21,2022-06-21,2022-11-01,,https://patents.google.com/patent/CN115278670A/en,https://patentimages.storage.googleapis.com/c0/be/44/b9a2ee773da174/HDA0003705693740000011.png
CN-115355968-A,Energy-saving integrated ultrasonic water level meter integrating functions of water area digital identity card ,青海中水数易信息科技有限责任公司,黄睿军,2022-08-02,2022-08-02,2022-11-18,,https://patents.google.com/patent/CN115355968A/en,https://patentimages.storage.googleapis.com/94/e9/89/0b24b817f74bc1/HDA0003778603620000011.png
AU-2020102854-A4,Digital Identity Verification and Signing System ,"Smith, Cordell MR, Thelawstore.com.au Pty Ltd",Cordell Smith,2020-10-19,2020-10-19,2020-12-17,2020-12-17,https://patents.google.com/patent/AU2020102854A4/en,
CN-115664742-A,Block chain-based digital identity verification method and system ,上海和数软件有限公司,唐毅,2022-10-17,2022-10-17,2023-01-31,,https://patents.google.com/patent/CN115664742A/en,https://patentimages.storage.googleapis.com/bd/4e/19/4bf212cf1407c7/HDA0003894390280000011.png
ES-2589141-B1,"Procedure for generating a digital identity of a user of a mobile device, digital user identity, and authentication procedure using said digital user identity ","Ebiid, Products & Solutions, S.L.","Jordi MASÍAS, Xavier TARRÉS, Roger OLIVET",2015-01-05,2015-01-05,2017-09-25,2017-09-25,https://patents.google.com/patent/ES2589141B1/en,
CN-115208685-B,Digital identity management method for terminal equipment ,公安部交通管理科学研究所,"王军华, 蒋虎, 黄金, 许超, 金涛, 方万胜",2022-07-27,2022-07-27,2023-05-23,2023-05-23,https://patents.google.com/patent/CN115208685B/en,https://patentimages.storage.googleapis.com/d3/6f/59/f248df59b55aa2/220727133501.png
CN-115733611-A,Digital identity carrier device and digital identity verification method ,珠海市正北投资有限公司,请求不公布姓名,2022-11-14,2022-11-14,2023-03-03,,https://patents.google.com/patent/CN115733611A/en,https://patentimages.storage.googleapis.com/33/06/89/f428352ae0b422/HDA0003942170380000011.png
CN-113627918-A,Settlement payment method and device based on distributed digital identity DID ,苏州长通互联科技有限公司,"王晓亮, 乔伟平, 马宇峰",2021-07-20,2021-07-20,2021-11-09,,https://patents.google.com/patent/CN113627918A/en,https://patentimages.storage.googleapis.com/b3/80/66/41ae3396899ad2/HDA0003172059990000011.png
CN-214279031-U,86 code scanning box with trusted digital identity verification capability ,新大陆（福建）公共服务有限公司,"林海堤, 李源",2021-02-07,2021-02-07,2021-09-24,2021-09-24,https://patents.google.com/patent/CN214279031U/en,https://patentimages.storage.googleapis.com/7d/fb/fc/32530c57424977/HDA0002938181590000011.png
US-11487862-B2,Basic input/output system protection using multi-factor authentication based on digital identity values ,EMC IP Holding Company LLC,"Tomer Shachar, Yevgeni Gehtman, Maxim Balin, Or Herman Saffar",2021-01-18,2021-01-18,2022-11-01,2022-11-01,https://patents.google.com/patent/US11487862B2/en,https://patentimages.storage.googleapis.com/db/86/93/9492e0397af450/US11487862-20221101-D00000.png
CN-115938005-A,Offline attendance checking method and device based on digital identity ,山东浪潮质量链科技有限公司,"宁志远, 马岩堂, 商广勇, 李程, 刘宁",2022-12-12,2022-12-12,2023-04-07,,https://patents.google.com/patent/CN115938005A/en,https://patentimages.storage.googleapis.com/17/87/a6/fd65843d41b8ba/HDA0003993663970000011.png
CN-115880827-A,Entrance guard authorization management method based on distributed digital identity ,四川启睿克科技有限公司,"李春林, 陈若禹, 黄德俊, 严松",2022-12-12,2022-12-12,2023-03-31,,https://patents.google.com/patent/CN115880827A/en,https://patentimages.storage.googleapis.com/dc/62/4f/5eb68c0c823ff9/HDA0003993097920000011.png
AU-2021901832-A0,"A software ecosystem to verify, manage and share digital identity and personal attributes ",Technology Leads Pty. Ltd.,Mahdi Karimipour,,2021-06-18,2021-07-08,,https://patents.google.com/patent/AU2021901832A0/en,
CN-116152971-A,Electronic license application method and device based on digital identity code ,新大陆（福建）公共服务有限公司,"林龙, 林乐然, 林言国",2022-12-30,2022-12-30,2023-05-23,,https://patents.google.com/patent/CN116152971A/en,https://patentimages.storage.googleapis.com/62/77/c9/83d40749cbb7ce/HDA0004029388470000011.png
CN-113163013-B,Block chain digital identity customizable generation method and device ,中国工商银行股份有限公司,"夏韵, 刘刚, 裴磊, 彭顺求",2021-04-27,2021-04-27,2022-09-27,2022-09-27,https://patents.google.com/patent/CN113163013B/en,https://patentimages.storage.googleapis.com/50/62/8e/c35c111f8c5d69/HDA0003041424020000011.png
WO-2023012808-A1,A system and method for managing digital identity of a user in a digital ecosystem ,"SRINIVAS RAJGOPAL, Anasapurapu","Sukanta Sahoo, GovindRaj Jayaram",2021-08-04,2021-10-18,2023-02-09,,https://patents.google.com/patent/WO2023012808A1/en,
CN-202150042-U,Integrated product digital identity acquisition control box and system thereof ,北京兆信信息技术股份有限公司,"周晓明, 刘智渊, 李多繁, 程远",2011-07-08,2011-07-08,2012-02-22,2012-02-22,https://patents.google.com/patent/CN202150042U/en,https://patentimages.storage.googleapis.com/91/ca/65/0cbaadcbb3b70a/HSA00000533952900011.png
CN-109858913-B,Method and device for evaluating digital identity credit and electronic equipment ,弦子科技(北京)有限公司,"李茗, 张海, 魏帆",2018-12-29,2019-01-10,2021-04-16,2021-04-16,https://patents.google.com/patent/CN109858913B/en,https://patentimages.storage.googleapis.com/dd/88/82/feb18ad146db2c/HDA0001942050340000011.png
CN-115907997-A,Intelligent equipment transaction method and system based on distributed digital identity ,"四川启睿克科技有限公司, 四川长虹电器股份有限公司","陈若禹, 严松, 李春林",2022-12-23,2022-12-23,2023-04-04,,https://patents.google.com/patent/CN115907997A/en,https://patentimages.storage.googleapis.com/a8/d0/ff/5c9c4cebb26deb/HDA0004014221450000011.png
CN-113901504-A,Online shopping privacy protection method based on distributed digital identity ,安徽高山科技有限公司,"杨宁波, 张栋",2021-10-28,2021-10-28,2022-01-07,,https://patents.google.com/patent/CN113901504A/en,https://patentimages.storage.googleapis.com/cb/4d/c9/5391ab9441e975/HDA0003326548010000011.png
CN-114021101-A,Digital identity recognition system on block chain ,"北京八分量信息科技有限公司, 杭州七芽区块链科技有限公司","果霖, 阮安邦, 魏明, 陈旭明",2021-01-04,2021-01-04,2022-02-08,,https://patents.google.com/patent/CN114021101A/en,https://patentimages.storage.googleapis.com/6a/10/a6/346229e0cd3e85/HDA0002881842150000011.png
IT-202000005785-U1,Biometric digital identity system ,Milad Maher Hanna Botros,Milad Maher Hanna Botros,2020-10-15,2020-10-15,2022-04-15,,https://patents.google.com/patent/IT202000005785U1/en,
IL-270288-A,Systems and methods for generating a digital identity of equipment on an equipment online marketplace platform ,"Honeywell Int Inc, Kar Satyanarayan, Estipona Butters Lisa, RAO Sujay, Jayarajan Keerthi, KOMMURI Sravan, Muthukrishnan Sathish","Kar Satyanarayan, Estipona Butters Lisa, RAO Sujay, Jayarajan Keerthi, KOMMURI Sravan, Muthukrishnan Sathish",2018-11-09,2019-10-30,2020-05-31,,https://patents.google.com/patent/IL270288A/en,
CN-116015856-A,Data transfer method and device based on blockchain digital identity ,中国工商银行股份有限公司,"裴磊, 夏韵, 黄剑, 刘彦平",2022-12-26,2022-12-26,2023-04-25,,https://patents.google.com/patent/CN116015856A/en,https://patentimages.storage.googleapis.com/5a/12/f9/b79ea65b36c0d2/HDA0004017967980000011.png
CN-116028575-A,Data storage method based on distributed digital identity ,四川启睿克科技有限公司,"黄德俊, 罗阿文, 葛季鑫",2022-12-28,2022-12-28,2023-04-28,,https://patents.google.com/patent/CN116028575A/en,https://patentimages.storage.googleapis.com/65/ae/69/2f96244ff6d2a0/HDA0004022683600000011.png
WO-2021107755-A1,A system and method for digital identity data change between proof of possession to proof of identity ,Mimos Berhad,"Galoh Rashidah Haron, Dahlia DIN, Nor Izyani Daud, Moesfa Soeheila MOHAMAD",2019-11-29,2020-07-27,2021-06-03,,https://patents.google.com/patent/WO2021107755A1/en,
TW-I244621-B,Method for authenticating an alcohol bottle using a digital identity ,"Ming-Tsung Kao, Yu-Len Chang","Ming-Tsung Kao, Yu-Len Chang",2003-10-23,2003-10-23,2005-12-01,2005-12-01,https://patents.google.com/patent/TWI244621B/en,
KR-20190082449-A,Blockchain based digital identity management system ,정한재,정한재,2018-01-02,2018-01-02,2019-07-10,,https://patents.google.com/patent/KR20190082449A/en,https://patentimages.storage.googleapis.com/74/3e/45/0af4a5fed44c6b/pat00001.png
IT-202000027552-A1,"""SYSTEM AND METHOD OF USING A DIGITAL PLATFORM FOR THE INTEGRATED MANAGEMENT OF DIGITAL IDENTITY CHARACTERIZED BY THE USE OF BLOCKCHAIN ETHEREUM FOR THE CREATION, MANAGEMENT AND CERTIFICATION OF ASSET OWNERSHIP"" ",B2Lab Srl,Giuliano Pierucci,2020-11-23,2020-11-23,2022-05-23,,https://patents.google.com/patent/IT202000027552A1/en,
CN-116401641-A,"Digital identity information management method, device, medium, equipment and product ",支付宝(杭州)信息技术有限公司,郭吉航,2023-02-20,2023-02-20,2023-07-07,,https://patents.google.com/patent/CN116401641A/en,https://patentimages.storage.googleapis.com/36/06/32/9ba22f77f56ab3/HDA0004089584120000011.png
CN-115118440-B,Writing method and system for terminal digital identity ,北京智芯微电子科技有限公司,"唐小飞, 崔炳荣, 赵东艳, 李德建, 张喆, 朱学刚, 刁明响, 李恺鑫",2022-08-29,2022-08-29,2023-01-20,2023-01-20,https://patents.google.com/patent/CN115118440B/en,https://patentimages.storage.googleapis.com/0d/2e/c4/bc81309138eecf/220816105526.png
CN-1624680-A,Digital identity card rechecking apparatus ,李玉彬,李玉彬,1999-03-06,2000-01-13,2005-06-08,,https://patents.google.com/patent/CN1624680A/en,
IT-RM20050113-U1,"IMAGE ACQUISITION PROCESS OR IMAGE SEQUENCE THAT GIVES IT AUTHENTICITY AND AUTHENTICATION THROUGH PERFORMANCES OF GEOLOCALIZATION, DIGITAL IDENTITY AND SIGNATURE ALGORITHMS AND ENCRYPTION. ","Romualdo Lodovici, Vincenzo Pirottina, Piergiorgio Sabatini, Riccardo Sabatini","Romualdo Lodovici, Vincenzo Pirottina, Piergiorgio Sabatini, Riccardo Sabatini",2005-09-06,2005-09-06,2007-03-07,,https://patents.google.com/patent/ITRM20050113U1/en,
CN-115118439-B,Method and system for verifying terminal digital identity ,北京智芯微电子科技有限公司,"唐小飞, 崔炳荣, 李德建, 张喆, 朱学刚, 刁明响, 李恺鑫",2022-08-29,2022-08-29,2023-01-20,2023-01-20,https://patents.google.com/patent/CN115118439B/en,https://patentimages.storage.googleapis.com/d1/4c/68/b044ce02c87a05/220816094607.png
CN-116232737-A,"Point-to-point distributed digital identity connection establishment method, device, equipment and medium ","中钞信用卡产业发展有限公司, 中国印钞造币集团有限公司","温化冰, 平庆瑞, 张一锋",2023-03-06,2023-03-06,2023-06-06,,https://patents.google.com/patent/CN116232737A/en,https://patentimages.storage.googleapis.com/79/41/52/f226c96916e338/HDA0004123722450000011.png
CN-217467726-U,Credible digital identity detection access control machine convenient to discernment ,广州元沣智能科技有限公司,丘钰霞,2022-03-23,2022-03-23,2022-09-20,2022-09-20,https://patents.google.com/patent/CN217467726U/en,https://patentimages.storage.googleapis.com/a2/a7/5f/6bae06275b6f3f/HDA0003561318510000011.png
TR-2021020529-A2,A SYSTEM THAT PROVIDES DIGITAL IDENTITY APPLICATION ,Turkcell Technology Research And Development Co,Yilmaz Göktuğ,2021-12-21,2021-12-21,2022-02-21,,https://patents.google.com/patent/TR2021020529A2/en,
CN-116346355-A,"Block chain digital identity processing method, device and system ",中国工商银行股份有限公司,"陈浩坚, 苏恒, 张叶飞, 江洪",2023-03-22,2023-03-22,2023-06-27,,https://patents.google.com/patent/CN116346355A/en,https://patentimages.storage.googleapis.com/81/96/c1/049147b33df58d/HDA0004140238380000011.png
CN-114095211-B,Trusted digital identity personnel verification method and system ,新大陆（福建）公共服务有限公司,"林龙, 宋云, 林治贤, 林乐然",2021-10-29,2021-10-29,2023-08-22,2023-08-22,https://patents.google.com/patent/CN114095211B/en,
CN-104124558-A,Digital identity type RJ45 data wire jumper ,江苏东强股份有限公司,"王子纯, 吴荣美, 陈彩云, 唐秀芹, 徐亚东",2013-04-23,2013-04-23,2014-10-29,,https://patents.google.com/patent/CN104124558A/en,
CN-112860795-B,Block chain-based digital identity authentication method and system ,新大陆（福建）公共服务有限公司,"林言国, 林乐然",2021-02-07,2021-02-07,2023-02-10,2023-02-10,https://patents.google.com/patent/CN112860795B/en,https://patentimages.storage.googleapis.com/1b/01/26/46e0f184d7e4f9/HDA0002938180560000011.png
CN-112866360-B,Block chain and distributed digital identity DID-based shared parking method and system ,上海泰砥科技有限公司,梁强,2021-01-06,2021-01-06,2022-09-30,2022-09-30,https://patents.google.com/patent/CN112866360B/en,https://patentimages.storage.googleapis.com/02/bc/bd/d6baea83d977dd/HDA0002885405030000011.png
CN-112653767-B,"Digital identity management method and device, electronic equipment and readable storage medium ","北京天融信网络安全技术有限公司, 北京天融信科技有限公司, 北京天融信软件有限公司","杨渝, 王炜, 江军, 陈世武",2020-12-25,2020-12-25,2022-07-12,2022-07-12,https://patents.google.com/patent/CN112653767B/en,https://patentimages.storage.googleapis.com/04/67/81/f296e3a33f4745/HDA0002860437550000011.png
CN-115065483-A,Zero-knowledge proof digital identity management method based on block chain ,南京邮电大学,"李鹏, 施译涵, 徐鹤, 王汝传, 张玉杰, 朱枫, 程海涛, 李友涛, 张结魁",2022-06-20,2022-06-20,2022-09-16,,https://patents.google.com/patent/CN115065483A/en,https://patentimages.storage.googleapis.com/0e/1a/5a/af381ced1f02f7/220620092133.png
CN-115884182-A,Self-authentication digital identity management system and method based on intelligent contract ,江苏罗霆科技有限公司,"黄文敬, 陆志云, 秦磊磊, 魏葛林",2022-12-07,2022-12-07,2023-03-31,,https://patents.google.com/patent/CN115884182A/en,https://patentimages.storage.googleapis.com/3c/a6/8e/f1e93c7cad7c01/HDA0003986633360000011.png
GB-201800117-D0,Dynamic rating for a digital identity profile ,"Saliba Olga Alexandra, Zafar Rehman, Verimuchme",,2018-01-04,2018-01-04,2018-02-21,,https://patents.google.com/patent/GB201800117D0/en,
TW-M621619-U,Digital identity verification speech system ,中國信託商業銀行股份有限公司,"于正浩, 何懋峰, 黃士銘",2021-09-24,2021-09-24,2021-12-21,,https://patents.google.com/patent/TWM621619U/en,https://patentimages.storage.googleapis.com/e6/a0/d1/9933d93d063125/110211229-A0305-03-0001-1.png
BR-102013031192-A2,development of chromatographic modality based on oxidative digital identity of organic compounds ,Fundação Universidade Estadual De Maringá,"Claudio Celestino De Oliveira, Janksyn Bertozzi, Vanessa Kienen",2013-12-04,2013-12-04,2015-11-03,,https://patents.google.com/patent/BR102013031192A2/en,
AU-2012903236-A0,A system for providing authentication and authorisation for a person to perform specific tasks by a digital identity management system. ,Nowww.Us Pty Ltd,Mark Anson,,2012-07-30,2012-08-09,,https://patents.google.com/patent/AU2012903236A0/en,
US-2021342858-A1,Systems and methods for dynamic digital identity processing ,"Remitly, Inc.","William Sheehan, Nicholas Hodapp, Kyle Ellman",2020-05-01,2020-05-01,2021-11-04,,https://patents.google.com/patent/US20210342858A1/en,https://patentimages.storage.googleapis.com/f0/95/6a/9e065fce3f6164/US20210342858A1-20211104-D00000.png
EP-3937037-A1,A system and method for digital identity authentication based on biometric data ,Shareld sas,"Sara SEBTI, Sawsen Rezig",2020-07-08,2020-07-27,2022-01-12,,https://patents.google.com/patent/EP3937037A1/en,https://patentimages.storage.googleapis.com/16/c0/59/64efa72dc3a2c8/imgf0001.png
CN-115964688-A,"Verification method, medium and equipment based on digital identity and face authorization ",新大陆（福建）公共服务有限公司,"林龙, 宋云, 林言国",2022-12-30,2022-12-30,2023-04-14,,https://patents.google.com/patent/CN115964688A/en,https://patentimages.storage.googleapis.com/bb/56/12/f336f418d931d0/HDA0004029469320000011.png
CN-116108411-A,Digital identity registration method and digital identity registration system ,珠海市正北投资有限公司,请求不公布姓名,2023-02-21,2023-02-21,2023-05-12,,https://patents.google.com/patent/CN116108411A/en,https://patentimages.storage.googleapis.com/57/9f/4c/86ba2c27bbea2e/HDA0004091493000000011.png
CN-116228498-A,Multi-system cross-domain intercommunication and mutual authentication method and system architecture based on digital identity ,北京微芯感知科技有限公司,请求不公布姓名,2023-03-31,2023-03-31,2023-06-06,,https://patents.google.com/patent/CN116228498A/en,https://patentimages.storage.googleapis.com/8b/e2/ff/0751cc48e66290/FT_1.png
US-2022207524-A1,Convergent digital identity based supertokenization ,Idemia Identity & Security USA LLC,"Darrell K. Geusz, Stephen Miu, Michele P. Pilotte",2020-12-31,2021-12-30,2022-06-30,,https://patents.google.com/patent/US20220207524A1/en,https://patentimages.storage.googleapis.com/c5/42/7f/d60dca897872d4/US20220207524A1-20220630-D00000.png
